"id";"code";"datum";"frist";"pbull";"pneutral";"pbear";"ibull";"ineutral";"ibear";"freigabe"
"12475";"CS";"2011-10-28";"K";"261";"238";"87";"68";"75";"41";"2011-11-02 00:00:00"
"12488";"CS";"2011-10-28";"M";"201";"204";"180";"64";"54";"64";"2011-11-02 00:00:00"
"12501";"CS";"2011-11-04";"K";"181";"259";"141";"57";"80";"45";"2011-11-06 20:00:00"
"12514";"CS";"2011-11-04";"M";"181";"198";"197";"55";"68";"60";"2011-11-06 20:00:00"
"12527";"CS";"2011-11-11";"K";"172";"298";"154";"52";"91";"44";"2011-11-13 20:00:00"
"12540";"CS";"2011-11-11";"M";"190";"223";"208";"54";"67";"70";"2011-11-13 20:00:00"
"12553";"CS";"2011-11-18";"K";"124";"290";"209";"33";"81";"80";"2011-11-20 20:00:00"
"12566";"CS";"2011-11-18";"M";"169";"232";"222";"64";"57";"77";"2011-11-20 20:00:00"
"12579";"CS";"2011-11-25";"K";"124";"250";"236";"44";"71";"91";"2011-11-27 20:00:00"
"12592";"CS";"2011-11-25";"M";"161";"206";"241";"61";"65";"82";"2011-11-27 20:00:00"
"12605";"CS";"2011-12-02";"K";"214";"270";"118";"65";"69";"53";"2011-12-04 20:00:00"
"12618";"CS";"2011-12-02";"M";"185";"189";"224";"56";"56";"75";"2011-12-04 20:00:00"
"12631";"CS";"2011-12-09";"K";"147";"287";"173";"52";"85";"56";"2011-12-11 20:00:00"
"12644";"CS";"2011-12-09";"M";"153";"222";"233";"59";"59";"77";"2011-12-11 20:00:00"
"12657";"CS";"2011-12-16";"K";"127";"283";"179";"43";"93";"75";"2011-12-18 20:00:00"
"12670";"CS";"2011-12-16";"M";"153";"193";"247";"59";"64";"88";"2011-12-18 20:00:00"
"12683";"CS";"2011-12-23";"K";"132";"242";"118";"32";"65";"51";"2011-12-25 20:00:00"
"12696";"CS";"2011-12-23";"M";"134";"155";"207";"44";"43";"62";"2011-12-25 20:00:00"
